track 1;
17 1.812782;
17 1.812782;
15 1.817902;
18 1.817902;
16 1.822413;
17 1.822413;
16 1.826827;
17 1.826827;
17 1.831125;
16 1.831125;
17 1.835877;
16 1.835877;
17 1.840348;
16 1.840348;
18 1.845997;
16 1.845997;
17 1.851068;
18 1.851068;
16 1.856187;
16 1.856187;
17 1.861029;
17 1.861029;
16 1.865012;
16 1.865012;
19 1.868903;
16 1.868903;
17 1.873077;
17 1.873077;
17 1.878285;
16 1.878285;
17 1.883525;
16 1.883525;
17 1.887765;
16 1.887765;
16 1.891927;
17 1.891927;
17 1.89611;
17 1.89611;
16 1.899932;
17 1.899932;
18 1.903149;
16 1.903149;
15 1.906282;
17 1.906282;
22 1.908947;
18 1.908947;
13 1.910935;
17 1.910935;
13 1.912546;
18 1.912546;
16 1.913799;
17 1.913799;
16 1.915045;
17 1.915045;
16 1.916077;
17 1.916077;
23 1.917062;
17 1.917062;
16 1.918278;
15 1.918278;
15 1.91962;
15 1.91962;
17 1.920836;
16 1.920836;
17 1.921844;
15 1.921844;
17 1.922728;
17 1.922728;
16 1.923657;
17 1.923657;
16 1.924396;
17 1.924396;
16 1.924894;
17 1.924894;
17 1.925161;
17 1.925161;
16 1.925175;
19 1.925175;
14 1.924499;
17 1.924499;
17 1.923364;
17 1.923364;
15 1.921659;
19 1.921659;
17 1.919025;
16 1.919025;
16 1.916025;
17 1.916025;
16 1.912527;
17 1.912527;
16 1.908886;
17 1.908886;
16 1.904269;
17 1.904269;
17 1.900307;
17 1.900307;
17 1.897099;
17 1.897099;
17 1.894091;
16 1.894091;
17 1.891266;
17 1.891266;
16 1.888541;
17 1.888541;
17 1.885645;
17 1.885645;
17 1.882943;
15 1.882943;
18 1.880289;
16 1.880289;
17 1.877859;
17 1.877859;
23 1.875684;
15 1.875684;
16 1.87344;
15 1.87344;
15 1.87135;
17 1.87135;
16 1.869671;
16 1.869671;
16 1.868388;
18 1.868388;
15 1.867445;
18 1.867445;
16 1.866827;
17 1.866827;
16 1.866346;
17 1.866346;
17 1.865975;
17 1.865975;
17 1.865766;
18 1.865766;
15 1.865626;
17 1.865626;
17 1.865517;
17 1.865517;
16 1.865362;
17 1.865362;
16 1.865243;
18 1.865243;
15 1.865211;
15 1.865211;
19 1.865293;
17 1.865293;
16 1.865556;
16 1.865556;
17 1.865864;
16 1.865864;
17 1.866568;
17 1.866568;
16 1.867402;
17 1.867402;
16 1.868347;
18 1.868347;
16 1.869665;
17 1.869665;
17 1.871301;
16 1.871301;
16 1.872763;
18 1.872763;
24 1.874866;
18 1.874866;
10 1.876716;
15 1.876716;
15 1.87797;
17 1.87797;
15 1.879025;
18 1.879025;
17 1.87986;
17 1.87986;
17 1.880336;
17 1.880336;
16 1.880603;
18 1.880603;
16 1.88038;
18 1.88038;
15 1.880028;
17 1.880028;
17 1.878881;
17 1.878881;
16 1.877316;
18 1.877316;
15 1.875796;
16 1.875796;
24 1.874239;
15 1.874239;
14 1.872782;
15 1.872782;
15 1.871389;
17 1.871389;
16 1.87008;
16 1.87008;
18 1.868987;
17 1.868987;
17 1.867903;
17 1.867903;
16 1.86666;
16 1.86666;
17 1.865135;
16 1.865135;
17 1.863287;
16 1.863287;
17 1.861266;
17 1.861266;
16 1.860557;
17 1.860557;
17 1.85953;
16 1.85953;
18 1.858602;
17 1.858602;
23 1.857996;
16 1.856954;
16 1.856954;
16 1.856954;
14 1.856263;
18 1.856263;
15 1.85617;
16 1.85617;
14 1.856554;
19 1.856554;
24 1.857125;
14 1.857125;
13 1.85817;
16 1.85817;
15 1.859533;
15 1.859533;
19 1.860894;
17 1.860894;
16 1.862547;
16 1.862547;
17 1.863928;
17 1.863928;
17 1.865292;
17 1.865292;
16 1.866554;
16 1.866554;
17 1.867802;
16 1.867802;
17 1.868911;
17 1.868911;
16 1.869933;
16 1.869933;
18 1.87126;
16 1.87126;
17 1.872453;
15 1.872453;
18 1.873673;
15 1.873673;
18 1.874687;
16 1.874687;
16 1.87554;
18 1.87554;
16 1.876196;
17 1.876196;
17 1.876643;
17 1.876643;
23 1.87693;
14 1.87693;
15 1.877088;
16 1.877088;
16 1.877142;
15 1.877142;
17 1.877137;
17 1.877137;
16 1.877076;
16 1.877076;
17 1.876925;
18 1.876925;
15 1.876742;
19 1.876742;
16 1.876509;
17 1.876509;
17 1.876271;
17 1.876271;
3 1.876025;
29 1.876025;
17 1.875725;
17 1.875725;
18 1.875437;
16 1.875437;
19 1.875175;
31 1.875175;
0 1.874917;
17 1.874917;
16 1.874664;
17 1.874664;
16 1.874416;
17 1.874416;
16 1.8742;
18 1.8742;
16 1.873997;
17 1.873997;
17 1.873824;
17 1.873824;
17 1.873668;
16 1.873668;
17 1.873557;
16 1.873557;
17 1.873483;
16 1.873483;
16 1.873455;
18 1.873455;
16 1.873482;
18 1.873482;
16 1.873545;
17 1.873545;
16 1.873658;
17 1.873658;
17 1.873801;
17 1.873801;
17 1.873978;
16 1.873978;
17 1.874158;
16 1.874158;
17 1.874339;
18 1.874339;
16 1.874546;
16 1.874546;
17 1.874808;
17 1.874808;
16 1.875139;
17 1.875139;
16 1.875475;
17 1.875475;
17 1.875806;
18 1.875806;
16 1.876126;
17 1.876126;
16 1.876444;
17 1.876444;
24 1.876737;
15 1.876737;
15 1.877051;
15 1.877051;
16 1.87737;
14 1.87737;
17 1.877693;
17 1.877693;
16 1.878;
18 1.878;
18 1.878288;
17 1.878288;
16 1.878547;
16 1.878547;
17 1.878777;
17 1.878777;
16 1.878982;
16 1.878982;
17 1.879168;
16 1.879168;
17 1.879321;
16 1.879321;
17 1.879435;
17 1.879435;
17 1.879516;
17 1.879516;
17 1.879565;
17 1.879565;
17 1.879589;
17 1.879589;
17 1.879566;
16 1.879566;
16 1.879436;
17 1.879436;
16 1.879255;
17 1.879255;
18 1.878984;
17 1.878984;
15 1.878671;
19 1.878671;
16 1.878271;
17 1.878271;
16 1.87781;
17 1.87781;
16 1.877324;
18 1.877324;
16 1.87678;
17 1.87678;
16 1.876286;
17 1.876286;
17 1.875813;
16 1.875813;
17 1.875269;
16 1.875269;
17 1.874678;
17 1.874678;
17 1.874055;
17 1.874055;
15 1.873411;
17 1.873411;
16 1.872756;
17 1.872756;
17 1.872176;
16 1.872176;
16 1.871625;
17 1.871625;
17 1.871081;
17 1.871081;
16 1.870591;
18 1.870591;
16 1.870144;
16 1.870144;
16 1.869714;
18 1.869714;
16 1.869317;
17 1.869317;
23 1.868971;
15 1.868971;
16 1.868653;
14 1.868653;
16 1.868366;
16 1.868366;
17 1.8681;
17 1.8681;
23 1.867843;
16 1.867567;
15 1.867567;
14 1.867567;
16 1.867229;
15 1.867229;
17 1.866796;
17 1.866796;
16 1.866273;
18 1.866273;
22 1.865535;
16 1.865535;
17 1.864839;
15 1.864839;
15 1.864398;
14 1.864398;
18 1.864449;
16 1.864449;
17 1.864783;
16 1.864783;
17 1.865223;
16 1.865223;
16 1.865924;
17 1.865924;
17 1.86696;
17 1.86696;
16 1.867864;
17 1.867864;
17 1.868504;
16 1.868504;
17 1.869362;
17 1.869362;
17 1.869956;
16 1.869956;
17 1.870361;
16 1.870361;
17 1.870422;
16 1.870422;
17 1.870144;
16 1.870144;
17 1.869527;
17 1.869527;
16 1.867984;
17 1.867984;
23 1.866376;
13 1.866376;
18 1.864139;
13 1.864139;
19 1.862052;
31 1.862052;
0 1.859683;
16 1.859683;
15 1.857058;
17 1.857058;
17 1.853989;
17 1.853989;
16 1.851164;
17 1.851164;
16 1.848503;
17 1.848503;
17 1.845817;
18 1.845817;
16 1.843491;
17 1.843491;
16 1.841078;
17 1.841078;
17 1.839177;
16 1.839177;
17 1.836882;
16 1.836882;
17 1.834401;
17 1.834401;
17 1.832698;
16 1.832698;
17 1.831648;
16 1.831648;
16 1.831086;
17 1.831086;
17 1.831033;
17 1.831033;
16 1.831368;
17 1.831368;
17 1.832128;
16 1.832128;
17 1.83353;
16 1.83353;
17 1.835843;
16 1.835843;
17 1.839252;
17 1.839252;
15 1.843816;
17 1.843816;
17 1.849235;
17 1.849235;
16 1.856283;
16 1.856283;
17 1.863455;
18 1.863455;
17 1.869992;
16 1.869992;
17 1.875783;
17 1.875783;
17 1.881445;
16 1.881445;
17 1.886655;
16 1.886655;
18 1.891632;
16 1.891632;
16 1.896516;
16 1.896516;
17 1.900005;
16 1.900005;
17 1.902549;
17 1.902549;
16 1.900249;
16 1.900249;
18 1.898003;
16 1.898003;
16 1.896117;
18 1.896117;
16 1.894478;
16 1.894478;
17 1.892555;
17 1.892555;
15 1.890501;
18 1.890501;
17 1.887447;
16 1.887447;
17 1.882516;
18 1.882516;
16 1.874687;
17 1.874687;
17 1.864496;
16 1.864496;
17 1.854117;
17 1.854117;
17 1.840558;
16 1.840558;
17 1.827258;
17 1.827258;
16 1.811805;
17 1.811805;
16 1.795465;
16 1.795465;
18 1.777795;
16 1.777795;
17 1.759148;
16 1.759148;
17 1.739936;
17 1.739936;
17 1.719926;
16 1.719926;
17 1.702023;
17 1.702023;
24 1.683893;
16 1.683893;
13 1.663117;
17 1.663117;
14 1.642654;
17 1.642654;
16 1.623149;
17 1.623149;
16 1.605842;
18 1.605842;
17 1.586808;
17 1.586808;
19 1.568108;
15 1.568108;
15 1.55252;
17 1.55252;
17 1.53664;
17 1.53664;
18 1.5213;
22 1.507245;
9 1.507245;
18 1.507245;
16 1.495467;
17 1.495467;
16 1.482855;
17 1.482855;
16 1.472115;
17 1.472115;
16 1.461419;
17 1.461419;
17 1.45158;
16 1.45158;
18 1.441793;
16 1.441793;
17 1.432912;
16 1.432912;
17 1.423209;
16 1.423209;
17 1.411868;
17 1.411868;
16 1.401541;
18 1.401541;
15 1.392425;
18 1.392425;
15 1.382198;
17 1.382198;
17 1.371498;
16 1.371498;
18 1.362064;
16 1.362064;
17 1.348837;
16 1.348837;
17 1.337437;
17 1.337437;
15 1.32197;
19 1.32197;
16 1.308894;
16 1.308894;
17 1.294849;
17 1.294849;
17 1.279087;
16 1.279087;
17 1.259997;
16 1.259997;
17 1.240458;
16 1.240458;
17 1.218064;
16 1.218064;
17 1.195821;
17 1.195821;
16 1.173419;
18 1.173419;
16 1.155208;
17 1.155208;
16 1.13435;
17 1.13435;
16 1.115854;
17 1.115854;
16 1.096045;
16 1.096045;
18 1.079412;
16 1.079412;
18 1.064239;
16 1.064239;
17 1.049482;
18 1.049482;
16 1.0352;
17 1.0352;
17 1.020728;
17 1.020728;
24 1.006249;
10 1.006249;
16 0.993414;
17 0.993414;
17 0.980402;
17 0.980402;
17 0.96813;
15 0.96813;
17 0.955342;
16 0.955342;
17 0.94156;
16 0.94156;
17 0.927842;
17 0.927842;
15 0.91319;
18 0.91319;
22 0.899632;
11 0.899632;
17 0.88609;
16 0.88609;
17 0.876868;
17 0.876868;
16 0.866385;
17 0.866385;
16 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
18 0.;
16 0.;
18 0.;
16 0.;
16 0.;
17 0.;
16 0.;
18 0.;
15 0.;
18 0.;
16 0.;
18 0.;
18 0.;
15 0.;
16 0.;
17 0.;
17 0.;
16 0.;
18 0.;
16 0.;
18 0.;
17 0.;
15 0.;
17 0.;
16 0.;
17 0.;
17 0.;
15 0.;
18 0.;
16 0.;
18 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
18 0.;
16 0.;
17 0.;
17 0.;
16 0.;
18 0.;
15 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
16 0.;
18 0.;
17 0.;
24 0.;
16 0.;
15 0.;
16 0.;
14 0.;
16 0.;
16 0.;
23 0.;
9 0.;
15 0.;
18 0.;
17 0.;
17 0.;
17 0.;
17 0.;
15 0.;
18 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
18 0.;
16 0.;
17 0.;
16 0.;
18 0.;
17 0.;
16 0.;
18 0.;
23 0.;
14 0.;
15 0.;
15 0.;
16 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
18 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
18 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
22 0.;
17 0.;
14 0.;
17 0.;
15 0.;
16 0.;
14 0.;
17 0.;
16 0.;
17 0.;
end;
track 5;
12 85.780869;
0 86.517509;
17 87.125542;
23 87.627411;
15 88.041656;
16 88.383575;
15 88.665794;
15 88.898743;
23 89.091019;
12 89.249725;
16 89.380722;
17 89.488846;
16 89.578094;
16 89.651756;
16 89.712555;
16 89.762741;
17 89.804169;
17 89.838364;
18 89.866585;
16 78.623604;
17 69.343597;
18 59.367802;
16 51.133739;
16 44.045242;
16 38.194366;
16 32.354469;
17 27.534195;
15 21.931873;
19 17.307693;
16 10.218256;
18 4.366604;
16 -0.855894;
18 -5.166565;
24 -11.408551;
16 -16.694246;
16 -21.057081;
16 -24.658184;
16 -26.781363;
16 -28.533842;
16 -29.248535;
14 -29.838446;
16 -30.213697;
16 -30.523432;
16 -30.207537;
18 -29.946795;
16 -29.495443;
17 -29.122896;
16 -28.691685;
18 -28.33576;
16 -27.532696;
18 -26.87;
16 -25.920626;
16 -25.137138;
17 -23.626596;
17 -22.379789;
16 -21.253073;
17 -20.323076;
16 -18.647718;
18 -17.26487;
16 -15.612967;
15 -14.249478;
18 -13.125958;
16 -12.198601;
16 -10.823529;
18 -9.68854;
16 -7.698492;
18 -6.055899;
15 -4.3;
17 -2.851316;
16 -1.459034;
17 -0.309839;
16 0.813008;
17 1.739811;
18 2.493114;
16 3.114894;
17 3.619169;
16 4.035399;
17 3.84833;
18 3.693923;
16 3.204041;
18 2.8;
16 2.49751;
17 2.248089;
22 1.919918;
17 2.241498;
15 2.506931;
16 2.72602;
15 2.504806;
15 2.322214;
17 1.963553;
18 1.667512;
16 1.3361;
16 1.062551;
17 0.500796;
16 0.037122;
17 -0.614722;
16 -1.152756;
16 -1.685899;
17 -2.125957;
17 -2.517299;
16 -2.840314;
16 -3.164515;
18 -3.432111;
16 -3.7;
17 -3.919716;
24 -4.172997;
10 -4.382056;
16 -4.63;
17 -4.834774;
17 -5.113348;
16 -5.343284;
24 -5.7;
10 -5.995342;
16 -6.289346;
16 -6.532018;
17 -6.867629;
17 -7.144644;
16 -7.548876;
17 -7.88253;
24 -8.277837;
14 -8.604124;
14 -8.942942;
15 -9.222604;
16 -9.53239;
16 -9.788088;
17 -10.04;
17 -10.248101;
16 -10.562705;
17 -10.822381;
17 -11.01759;
17 -11.178716;
17 -11.408065;
17 -11.597371;
16 -11.797951;
17 -11.963511;
16 -12.12415;
17 -12.256742;
16 -12.376687;
17 -12.47569;
17 -12.580743;
16 -12.667454;
18 -12.777467;
17 -12.868272;
16 -12.962853;
16 -13.040921;
16 -13.068274;
17 -13.090852;
17 -13.327804;
17 -13.523385;
17 -13.642322;
17 -13.740493;
16 -13.791625;
16 -13.83383;
17 -13.754119;
17 -13.688326;
16 -13.520946;
17 -13.38279;
17 -13.013988;
16 -12.709579;
17 -12.292892;
16 -11.948957;
24 -11.490149;
16 -11.111447;
14 -10.535135;
15 -10.059445;
16 -9.191439;
17 -8.474982;
16 -7.707884;
17 -7.074718;
16 -6.330968;
16 -5.717074;
17 -4.972658;
17 -4.358214;
17 -3.697796;
16 -3.152684;
17 -2.60782;
17 -2.158086;
16 -1.606895;
16 -1.15194;
17 -0.649227;
17 -0.234287;
17 0.126985;
17 0.42518;
16 0.640691;
17 0.818575;
24 1.028799;
15 1.202319;
16 1.370781;
15 1.509831;
16 1.451368;
15 1.403112;
17 1.267617;
16 1.155778;
17 1.086176;
16 1.028726;
17 0.750824;
16 0.521443;
17 0.303828;
17 0.124208;
25 -0.096152;
14 -0.278037;
18 -0.464542;
11 -0.618485;
22 -0.884295;
10 -1.103696;
16 -1.138914;
18 -1.167982;
17 -1.376092;
16 -1.547866;
17 -1.779984;
16 -1.971574;
17 -2.11;
16 -2.223895;
17 -2.32;
16 -2.4;
17 -2.557284;
17 -2.687928;
17 -2.66;
16 -2.636589;
16 -2.78445;
17 -2.906496;
24 -3.053734;
15 -3.126816;
16 -3.187138;
15 -3.236928;
16 -3.344206;
14 -3.432754;
17 -3.524944;
17 -3.601038;
15 -3.677078;
18 -3.74;
16 -3.777735;
17 -3.809013;
16 -3.80543;
18 -3.802473;
16 -3.759158;
17 -3.723405;
16 -3.680421;
17 -3.644942;
17 -3.587315;
16 -3.53975;
17 -3.49;
16 -3.448961;
17 -3.468863;
15 -3.485291;
18 -3.530576;
17 -3.567955;
17 -3.653121;
17 -3.723417;
16 -3.807384;
17 -3.876691;
17 -3.950804;
18 -4.011979;
15 -4.040807;
16 -4.064602;
17 -4.03629;
17 -4.012921;
16 -3.909637;
18 -3.824385;
16 -3.66477;
17 -3.533022;
16 -3.270691;
17 -3.054162;
16 -2.742087;
17 -2.4845;
16 -2.496548;
17 -2.506493;
16 -1.930383;
18 -1.45486;
16 -0.936965;
17 -0.509492;
17 -0.218917;
17 0.020925;
16 0.245402;
16 0.430687;
17 0.50623;
16 0.568584;
17 0.660985;
16 0.737253;
16 0.711991;
16 0.691139;
17 0.766755;
18 0.82917;
16 1.153936;
16 1.422;
16 1.715686;
17 1.958097;
17 2.230574;
16 2.455477;
17 2.6337;
17 2.780806;
17 2.927836;
17 3.049196;
16 2.816322;
16 2.624106;
18 2.343175;
18 2.111292;
15 2.773864;
17 3.320753;
16 3.830647;
17 4.251515;
16 4.782284;
17 5.220382;
17 5.789136;
16 6.258588;
17 6.793285;
17 7.234627;
16 7.434341;
16 7.6;
18 7.562793;
17 7.532753;
16 7.423019;
16 7.332445;
18 7.502254;
16 7.642414;
17 7.91;
17 8.130737;
16 8.379052;
17 8.584013;
16 8.706688;
17 8.807944;
17 8.842213;
14 8.870499;
19 8.751472;
16 8.653228;
17 8.470829;
17 8.320276;
17 8.031858;
17 7.793797;
16 7.236801;
18 6.777054;
15 6.026469;
17 5.406932;
16 4.598207;
17 3.930682;
15 3.2758;
18 2.735258;
16 1.966944;
16 1.332775;
18 0.709526;
17 0.195093;
16 -0.29817;
18 -0.705312;
16 -1.052779;
17 -1.33958;
16 -1.411403;
17 -1.470685;
14 -1.810579;
19 -2.091128;
17 -2.493622;
17 -2.825842;
16 -2.816917;
18 -2.809551;
15 -3.170601;
17 -3.468613;
16 -3.362723;
17 -3.275321;
16 -3.047884;
17 -2.860157;
17 -3.231048;
17 -3.537183;
16 -3.874077;
17 -4.152151;
16 -4.452908;
17 -4.701154;
17 -4.918553;
16 -5.097995;
17 -5.194553;
17 -5.274252;
16 -5.288353;
17 -5.3;
17 -5.254939;
15 -5.217752;
19 -5.098012;
16 -5.;
17 -4.806585;
17 -4.647618;
17 -4.168697;
17 -3.773394;
17 -3.468604;
16 -3.217029;
19 -2.952624;
15 -2.734383;
16 -2.463742;
23 -2.077139;
18 -1.758036;
16 -1.494646;
14 -1.200212;
16 -0.957185;
16 -0.624289;
16 -0.349515;
16 -0.239182;
15 -0.148112;
17 -0.07609;
16 -0.016643;
17 -0.241408;
17 -0.42693;
16 -0.730577;
19 -0.981208;
16 -1.529469;
16 -1.982005;
16 -2.724249;
17 -3.3369;
17 -4.249107;
16 -5.002047;
16 -5.837121;
18 -6.526394;
16 -7.321913;
17 -7.978537;
16 -8.904108;
16 -9.668078;
18 -9.818766;
17 -9.943144;
17 -10.171232;
16 -10.359497;
18 -10.496696;
16 -10.61;
16 -10.715771;
17 -10.803123;
16 -10.876915;
17 -10.937823;
16 -11.464311;
16 -11.898875;
18 -12.277494;
17 -12.59;
17 -12.867024;
16 -13.095675;
17 -13.208145;
16 -13.3;
17 -13.60428;
16 -13.854628;
16 -14.286336;
18 -14.64267;
16 -14.88;
18 -15.075986;
16 -15.254459;
16 -15.401772;
17 -15.356735;
16 -15.319562;
18 -15.67791;
16 -15.973691;
19 -16.865952;
16 -17.602428;
15 -18.681103;
18 -19.571445;
16 -20.385227;
17 -21.056927;
15 -21.358971;
18 -21.60828;
16 -21.954235;
17 -22.239788;
17 -18.245127;
17 -14.947916;
17 -12.482134;
17 -10.446866;
16 -9.272503;
17 -8.303179;
17 -5.374397;
16 -2.956968;
17 1.066052;
17 4.38667;
16 9.873621;
17 14.402574;
17 18.397305;
16 21.694571;
17 24.715776;
17 27.209492;
16 29.542442;
18 31.468071;
16 33.859394;
18 35.833202;
16 38.148838;
16 40.060173;
17 41.78;
18 43.2;
16 44.402023;
16 45.394409;
16 46.235508;
17 46.929752;
17 47.548538;
17 48.059284;
17 48.587337;
17 49.023197;
16 49.485909;
17 49.867832;
16 50.196644;
17 50.468044;
17 50.352425;
17 50.256992;
15 50.163162;
17 50.085712;
16 49.926376;
17 49.794861;
16 49.631229;
17 49.496166;
17 49.453583;
17 49.418434;
17 48.923088;
17 48.514229;
16 48.164032;
17 47.874977;
18 47.464626;
16 47.125919;
16 46.847553;
16 46.61779;
17 46.390182;
16 46.202312;
17 45.577534;
16 45.06184;
17 43.723541;
16 42.6189;
16 41.464813;
17 40.512226;
17 39.617111;
16 38.878277;
15 38.034119;
19 37.337345;
17 36.6;
16 35.991074;
17 35.2;
16 34.547581;
17 33.64;
16 32.890968;
17 31.991308;
17 31.248724;
16 30.598717;
16 30.062199;
17 29.280336;
16 28.634985;
18 27.87067;
17 27.24;
17 26.540791;
15 25.963823;
16 25.293896;
17 24.740934;
16 24.322741;
17 23.97756;
16 23.56612;
17 23.226517;
16 22.751696;
17 22.359777;
16 21.888109;
17 21.498793;
17 21.04468;
17 20.67;
16 20.204231;
18 19.82;
25 19.432266;
16 19.144876;
14 18.907663;
17 18.711866;
15 18.566368;
16 18.446274;
15 18.338562;
16 18.249657;
16 18.194195;
16 18.148417;
18 18.1;
16 18.059525;
17 18.022512;
17 17.991962;
17 17.983667;
16 17.97682;
16 17.928492;
17 17.888601;
17 17.853168;
16 17.823923;
16 17.793972;
17 17.769251;
17 17.737732;
17 17.711716;
15 17.660385;
18 17.618015;
16 17.5604;
17 17.512844;
16 17.489256;
18 17.469786;
17 17.475792;
16 17.480749;
17 16.930779;
17 16.476831;
15 15.998142;
18 15.60303;
16 14.166057;
17 12.98;
17 12.5019;
17 12.107297;
16 11.316673;
17 10.664089;
16 10.178972;
17 9.778555;
17 10.002378;
17 10.187123;
16 10.372766;
17 10.525997;
17 10.28;
17 10.076886;
16 9.71235;
16 9.41146;
17 9.631992;
17 9.814021;
16 10.273071;
18 10.651973;
16 11.123631;
18 11.512941;
15 11.914189;
18 12.245381;
16 12.577361;
18 12.851378;
16 13.2177;
16 13.52;
17 13.854173;
17 14.13;
17 14.376252;
17 14.579552;
23 14.88031;
9 15.128557;
17 15.525015;
16 15.852253;
16 16.229639;
17 16.541136;
17 16.92;
17 17.232809;
16 17.59284;
14 17.89;
19 18.30867;
17 18.654232;
23 18.844982;
16 19.002428;
14 19.090481;
16 19.163158;
13 19.198433;
17 19.227549;
16 19.596292;
18 19.9;
16 20.273197;
17 20.580694;
15 20.929594;
17 21.217577;
17 21.512972;
15 21.756792;
18 22.05;
17 22.292171;
17 22.763577;
16 23.152676;
18 23.618593;
15 24.003164;
18 24.320591;
16 24.582596;
15 24.866783;
18 25.101353;
17 25.247295;
16 25.367758;
16 25.383392;
17 25.396297;
16 25.38076;
17 25.367935;
17 25.255648;
17 25.162966;
17 24.940153;
17 24.756243;
16 24.564861;
16 24.406895;
17 24.166706;
17 23.968452;
15 23.408539;
18 22.946384;
16 22.485922;
17 22.105854;
17 21.712021;
17 21.38695;
16 20.538898;
17 19.838913;
17 18.931219;
15 18.182003;
19 16.456823;
16 15.032854;
17 13.734875;
17 12.663517;
24 11.257096;
16 10.096231;
17 9.237122;
15 8.528009;
15 7.806903;
15 7.211699;
15 6.183386;
16 5.334612;
17 4.648177;
17 4.081591;
17 3.40407;
17 2.844841;
16 2.15953;
17 1.593871;
16 1.024659;
17 0.554829;
24 0.090762;
16 -0.341827;
14 -0.698888;
15 -0.993608;
15 -1.289189;
17 -1.533163;
17 -1.783231;
17 -1.989639;
17 -2.206974;
17 -2.386362;
16 -2.590845;
17 -2.759626;
17 -2.955624;
16 -3.117402;
16 -3.29125;
17 -3.434744;
17 -3.619223;
17 -3.771492;
16 -3.943222;
16 -4.084969;
16 -4.26758;
17 -4.418308;
24 -4.638892;
16 -4.449003;
14 -4.292267;
16 -4.162898;
15 -3.912056;
15 -3.70501;
22 -3.619333;
14 -3.548614;
16 -3.458272;
14 -3.383704;
17 -3.279548;
16 -3.193577;
17 -3.095557;
17 -3.014651;
24 -2.921851;
14 -2.845253;
14 -2.91261;
16 -2.968206;
16 -3.077461;
16 -3.167639;
17 -3.259532;
17 -3.335381;
17 -3.311326;
17 -3.291471;
18 -3.20523;
16 -3.134047;
15 -3.120348;
16 -3.109041;
18 -3.14455;
16 -3.17386;
17 -3.128165;
16 -3.090449;
16 -3.12;
16 -3.144175;
17 -3.1;
17 -3.062369;
16 -3.106247;
18 -3.142465;
16 -3.126404;
17 -3.113146;
16 -3.014113;
16 -2.932371;
18 -2.813777;
15 -2.715889;
18 -2.644368;
16 -2.585334;
17 -2.603414;
17 -2.618337;
17 -2.469199;
17 -2.3461;
17 -1.9852;
16 -1.687311;
17 -1.41853;
16 -1.196676;
18 -0.903692;
16 -0.661861;
17 -0.036543;
17 0.479598;
17 1.130729;
17 1.668176;
17 2.369028;
16 2.947514;
18 3.646314;
15 4.223107;
18 4.638803;
16 4.981919;
16 5.65;
17 6.201607;
17 6.953088;
17 7.573363;
17 8.388529;
17 9.06137;
16 10.217775;
17 11.172277;
17 12.15706;
16 12.97;
17 13.856218;
16 14.587787;
17 15.483712;
16 16.223213;
16 17.089163;
18 17.803921;
16 18.673702;
17 19.391624;
18 20.406967;
16 21.245035;
16 22.15955;
17 22.914394;
17 23.702246;
16 24.352541;
17 25.018387;
16 25.567978;
17 26.650679;
17 27.544344;
17 28.504517;
16 29.297049;
17 30.266474;
16 31.066641;
17 31.872438;
16 32.537548;
16 33.606091;
18 34.488071;
17 35.511177;
17 36.355652;
15 38.015518;
17 39.385578;
16 42.876987;
18 45.758812;
16 48.804043;
16 51.317589;
17 53.415043;
17 55.14629;
17 56.531765;
16 57.675343;
17 58.560707;
16 59.291489;
18 63.041775;
17 66.137276;
16 69.071335;
17 71.493118;
16 73.494942;
17 75.147255;
16 76.494019;
16 77.605644;
17 78.515289;
16 79.266113;
18 79.870239;
16 80.368889;
18 80.750473;
16 81.065437;
18 81.331009;
16 81.550209;
17 81.754158;
17 81.922501;
15 82.074608;
18 82.2;
18 82.309662;
17 82.4;
17 82.47496;
17 82.536797;
17 82.591125;
17 82.635971;
16 82.687111;
17 82.729317;
18 82.763359;
17 82.791458;
15 82.82148;
16 82.84626;
16 82.869072;
17 82.887901;
17 82.91037;
17 82.928917;
17 82.951881;
17 82.970833;
17 83.004814;
17 83.03286;
15 82.78;
17 82.571243;
17 79.691841;
17 77.31517;
16 74.985886;
17 73.063286;
16 71.468109;
17 70.151443;
16 68.94062;
16 67.9412;
17 67.210869;
17 66.608047;
16 66.295715;
18 66.03791;
16 63.495609;
150 61.397182;
0 55.072548;
0 49.852169;
0 44.982349;
0 40.96278;
0 37.719547;
0 35.042572;
0 32.989254;
0 31.294436;
16 30.027807;
16 28.982327;
18 28.26;
16 27.663956;
18 27.257406;
17 26.921839;
16 26.720392;
17 26.554117;
16 26.465755;
18 26.392822;
16 26.27948;
17 26.185926;
16 26.10598;
17 26.04;
17 26.763195;
16 27.36013;
18 27.285784;
17 27.224417;
16 27.136358;
17 27.063675;
16 25.661289;
16 24.503754;
16 23.421825;
18 22.528797;
24 22.037333;
10 21.631676;
15 20.441269;
