track 1;
17 2.20884;
15 2.20884;
18 2.20884;
16 2.20884;
17 2.179285;
16 2.179285;
18 2.179285;
17 2.179285;
18 2.179285;
30 2.154498;
0 2.154498;
18 2.154498;
16 2.127571;
15 2.127571;
19 2.127571;
15 2.127571;
17 2.1;
15 2.1;
17 2.1;
18 2.1;
17 2.1;
15 2.074776;
15 2.074776;
18 2.074776;
17 2.052451;
17 2.052451;
16 2.052451;
18 2.052451;
15 2.026402;
18 2.026402;
15 2.026402;
16 2.026402;
16 2.003627;
17 2.003627;
18 2.003627;
16 2.003627;
18 1.982968;
14 1.982968;
17 1.982968;
17 1.982968;
17 1.965255;
17 1.965255;
16 1.965255;
17 1.965255;
17 1.951967;
17 1.951967;
15 1.951967;
17 1.951967;
18 1.940968;
16 1.940968;
17 1.940968;
16 1.940968;
18 1.931789;
16 1.931789;
17 1.931789;
16 1.931789;
18 1.931789;
16 1.924839;
17 1.924839;
16 1.924839;
18 1.919912;
16 1.919912;
16 1.919912;
17 1.919912;
17 1.916417;
17 1.916417;
17 1.916417;
17 1.916417;
16 1.914025;
16 1.914025;
17 1.914025;
17 1.914025;
16 1.912309;
17 1.912309;
17 1.912309;
15 1.912309;
16 1.910983;
19 1.910983;
17 1.910983;
17 1.910983;
17 1.909611;
16 1.909611;
17 1.909611;
16 1.909611;
19 1.907621;
15 1.907621;
17 1.907621;
17 1.907621;
17 1.904068;
15 1.904068;
18 1.904068;
17 1.904068;
17 1.904068;
17 1.899583;
16 1.899583;
18 1.899583;
16 1.893215;
17 1.893215;
17 1.893215;
16 1.893215;
17 1.885019;
15 1.885019;
19 1.885019;
15 1.885019;
18 1.871872;
16 1.871872;
17 1.871872;
16 1.871872;
18 1.871872;
15 1.853118;
18 1.853118;
17 1.853118;
16 1.832526;
16 1.832526;
14 1.832526;
19 1.832526;
16 1.809937;
15 1.809937;
18 1.809937;
17 1.809937;
18 1.789372;
15 1.789372;
16 1.789372;
18 1.789372;
17 1.769159;
16 1.769159;
17 1.769159;
18 1.769159;
17 1.769159;
15 1.769159;
16 1.769159;
18 1.769159;
15 0.;
18 0.;
18 0.;
15 0.;
17 0.;
17 0.;
18 0.;
15 0.;
17 0.;
17 0.;
16 0.;
17 0.;
19 0.;
14 0.;
18 0.;
16 0.;
16 0.;
17 0.;
17 0.;
17 0.;
16 0.;
18 0.;
15 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
18 0.;
16 0.;
17 0.;
15 0.;
16 0.;
18 0.;
15 0.;
19 0.;
15 0.;
18 0.;
433 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
0 0.;
15 0.;
18 0.;
16 0.;
16 0.;
18 0.;
16 0.;
16 0.;
18 0.;
15 0.;
17 0.;
17 0.;
18 0.;
19 0.;
13 0.;
19 0.;
15 0.;
19 0.;
15 0.;
15 0.;
18 0.;
16 0.;
19 0.;
13 0.;
19 0.;
17 0.;
18 0.;
16 0.;
16 0.;
18 0.;
15 0.;
17 0.;
16 0.;
18 0.;
16 0.;
17 0.;
18 0.;
15 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
18 0.;
15 0.;
16 0.;
16 0.;
18 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
15 0.;
19 0.;
17 0.;
17 0.;
15 0.;
16 0.;
18 0.;
17 0.;
7 0.;
25 0.;
17 0.;
16 0.;
17 0.;
15 0.;
18 0.;
16 0.;
18 0.;
16 0.;
18 0.;
16 0.;
16 0.;
18 0.;
16 0.;
16 0.;
17 0.;
16 0.;
18 0.;
16 0.;
16 0.;
16 0.;
16 0.;
17 0.;
17 0.;
19 0.;
16 0.;
16 0.;
17 0.;
16 0.;
16 0.;
18 0.;
17 0.;
15 0.;
18 0.;
16 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 1.551744;
17 1.551744;
16 1.551744;
17 1.551744;
18 1.651548;
13 1.651548;
19 1.651548;
17 1.651548;
16 1.680279;
18 1.680279;
14 1.680279;
17 1.680279;
33 1.710918;
0 1.710918;
19 1.710918;
16 1.710918;
14 1.734814;
19 1.734814;
15 1.734814;
18 1.734814;
17 1.755264;
16 1.755264;
16 1.755264;
17 1.755264;
17 1.777078;
16 1.777078;
18 1.777078;
16 1.777078;
18 1.792711;
15 1.792711;
16 1.792711;
18 1.792711;
16 1.769429;
16 1.769429;
17 1.769429;
17 1.769429;
16 1.763014;
18 1.763014;
16 1.763014;
16 1.763014;
18 1.78637;
17 1.78637;
17 1.78637;
16 1.78637;
18 1.821666;
16 1.821666;
17 1.821666;
16 1.821666;
17 1.867324;
18 1.867324;
15 1.867324;
18 1.867324;
17 1.922152;
16 1.922152;
17 1.922152;
17 1.922152;
16 1.977261;
18 1.977261;
17 1.977261;
15 1.977261;
18 2.031051;
18 2.031051;
16 2.031051;
17 2.031051;
17 2.085084;
17 2.085084;
16 2.085084;
16 2.085084;
17 2.126539;
17 2.126539;
16 2.126539;
15 2.126539;
17 2.158822;
17 2.158822;
17 2.158822;
17 2.158822;
17 2.183222;
16 2.183222;
16 2.183222;
17 2.183222;
17 2.2;
16 2.2;
17 2.2;
18 2.2;
16 2.212176;
16 2.212176;
17 2.212176;
17 2.212176;
19 2.221888;
14 2.221888;
18 2.221888;
15 2.221888;
18 2.232104;
16 2.232104;
17 2.232104;
16 2.232104;
19 2.2438;
15 2.2438;
18 2.2438;
16 2.2438;
18 2.258835;
15 2.258835;
18 2.258835;
16 2.258835;
17 2.281827;
16 2.281827;
17 2.281827;
16 2.281827;
18 2.281827;
16 2.308652;
17 2.308652;
16 2.308652;
16 2.337891;
17 2.337891;
17 2.337891;
16 2.337891;
18 2.375354;
15 2.375354;
17 2.375354;
17 2.375354;
18 2.417351;
15 2.417351;
16 2.417351;
16 2.417351;
17 2.455321;
16 2.455321;
18 2.455321;
17 2.455321;
16 2.496394;
18 2.496394;
16 2.496394;
16 2.496394;
18 2.53461;
16 2.53461;
18 2.53461;
16 2.53461;
18 2.573632;
15 2.573632;
16 2.573632;
18 2.573632;
16 2.598143;
17 2.598143;
16 2.598143;
18 2.598143;
15 2.619015;
17 2.619015;
16 2.619015;
17 2.619015;
18 2.64147;
17 2.64147;
16 2.64147;
15 2.64147;
18 2.662946;
17 2.662946;
16 2.662946;
17 2.662946;
15 2.683377;
17 2.683377;
16 2.683377;
17 2.683377;
17 2.70601;
17 2.70601;
16 2.70601;
16 2.70601;
17 2.729147;
16 2.729147;
17 2.729147;
16 2.729147;
18 2.747481;
17 2.747481;
15 2.747481;
16 2.747481;
18 2.762168;
16 2.762168;
16 2.762168;
17 2.762168;
18 2.792332;
14 2.792332;
17 2.792332;
18 2.792332;
16 2.812019;
17 2.812019;
17 2.812019;
16 2.812019;
17 2.862659;
16 2.862659;
18 2.862659;
16 2.862659;
17 2.888456;
17 2.888456;
15 2.888456;
17 2.888456;
18 2.92333;
15 2.92333;
18 2.92333;
17 2.92333;
16 2.977118;
17 2.977118;
18 2.977118;
16 2.977118;
17 2.98203;
16 2.98203;
16 2.98203;
17 2.98203;
17 3.034351;
16 3.034351;
17 3.034351;
17 3.034351;
17 3.061768;
17 3.061768;
15 3.061768;
17 3.061768;
18 3.118144;
17 3.118144;
16 3.118144;
16 3.118144;
17 3.151297;
17 3.151297;
17 3.151297;
15 3.151297;
17 3.179032;
18 3.179032;
16 3.179032;
16 3.179032;
18 3.215295;
17 3.215295;
16 3.215295;
16 3.215295;
16 3.239048;
18 3.239048;
15 3.239048;
16 3.239048;
19 3.274757;
17 3.274757;
16 3.274757;
17 3.274757;
17 3.290167;
16 3.290167;
17 3.290167;
17 3.290167;
17 3.30189;
16 3.30189;
15 3.30189;
18 3.30189;
17 3.31916;
17 3.31916;
15 3.31916;
18 3.31916;
17 3.353102;
16 3.353102;
16 3.353102;
17 3.353102;
17 3.380895;
16 3.380895;
15 3.380895;
19 3.380895;
17 3.405995;
16 3.405995;
17 3.405995;
16 3.405995;
17 3.432543;
21 3.432543;
12 3.432543;
15 3.432543;
20 3.432543;
15 3.483529;
17 3.483529;
16 3.483529;
17 3.510446;
16 3.510446;
18 3.510446;
15 3.510446;
20 3.513567;
15 3.513567;
17 3.513567;
17 3.513567;
16 3.535972;
16 3.535972;
17 3.535972;
17 3.535972;
16 3.596611;
17 3.596611;
15 3.596611;
18 3.596611;
17 3.619037;
15 3.619037;
18 3.619037;
17 3.619037;
16 3.649621;
16 3.649621;
17 3.649621;
17 3.649621;
15 3.637308;
18 3.637308;
17 3.637308;
16 3.637308;
17 3.604332;
14 3.604332;
18 3.604332;
15 3.604332;
18 3.580612;
16 3.580612;
16 3.580612;
17 3.580612;
17 3.580612;
16 3.580391;
15 3.580391;
20 3.580391;
17 3.601296;
14 3.601296;
18 3.601296;
16 3.601296;
16 3.63499;
18 3.63499;
17 3.63499;
16 3.63499;
16 3.673948;
17 3.673948;
16 3.673948;
16 3.673948;
18 3.723362;
16 3.723362;
15 3.723362;
18 3.723362;
17 3.715974;
17 3.715974;
16 3.715974;
18 3.715974;
16 3.712073;
16 3.712073;
17 3.712073;
15 3.712073;
18 3.72631;
20 3.72631;
14 3.72631;
17 3.72631;
16 3.729234;
17 3.729234;
16 3.729234;
17 3.729234;
17 3.728569;
16 3.728569;
15 3.728569;
17 3.728569;
17 3.726181;
16 3.726181;
16 3.726181;
16 3.726181;
17 3.723218;
17 3.723218;
16 3.723218;
17 3.723218;
18 3.717863;
16 3.717863;
17 3.717863;
15 3.717863;
17 3.710496;
18 3.710496;
17 3.710496;
16 3.710496;
18 3.707241;
16 3.707241;
17 3.707241;
17 3.707241;
16 3.703901;
17 3.703901;
17 3.703901;
15 3.703901;
17 3.701411;
17 3.701411;
16 3.701411;
18 3.701411;
16 3.7;
17 3.7;
17 3.7;
16 3.7;
16 3.697424;
16 3.697424;
18 3.697424;
17 3.697424;
16 3.694961;
16 3.694961;
16 3.694961;
16 3.694961;
18 3.69317;
18 3.69317;
16 3.69317;
16 3.69317;
17 3.691334;
17 3.691334;
15 3.691334;
19 3.691334;
16 3.689618;
17 3.689618;
16 3.689618;
17 3.689618;
16 3.687565;
18 3.687565;
15 3.687565;
18 3.687565;
16 3.686106;
17 3.686106;
16 3.686106;
17 3.686106;
17 3.68;
17 3.68;
16 3.68;
17 3.68;
17 3.672143;
17 3.672143;
17 3.672143;
16 3.672143;
17 3.672143;
16 3.664546;
17 3.664546;
16 3.664546;
18 3.658015;
17 3.658015;
16 3.658015;
17 3.658015;
17 3.658015;
17 3.654132;
16 3.654132;
18 3.654132;
15 3.651884;
19 3.651884;
15 3.651884;
17 3.651884;
16 3.651884;
20 3.65023;
12 3.65023;
17 3.65023;
17 3.649047;
17 3.649047;
16 3.649047;
17 3.649047;
17 3.648943;
16 3.648943;
16 3.648943;
17 3.648943;
17 3.648943;
15 3.653385;
19 3.653385;
16 3.653385;
17 3.662109;
16 3.662109;
17 3.662109;
17 3.662109;
17 3.672186;
14 3.672186;
19 3.672186;
14 3.672186;
18 3.683352;
17 3.683352;
16 3.683352;
17 3.683352;
16 3.692067;
16 3.692067;
18 3.692067;
17 3.692067;
17 3.697727;
17 3.697727;
17 3.697727;
16 3.697727;
17 3.697727;
16 3.702154;
17 3.702154;
16 3.702154;
17 3.705279;
15 3.705279;
18 3.705279;
16 3.705279;
16 3.708509;
17 3.708509;
17 3.708509;
17 3.708509;
16 3.711438;
17 3.711438;
15 3.711438;
16 3.711438;
17 3.713806;
18 3.713806;
15 3.713806;
16 3.713806;
18 3.715064;
16 3.715064;
17 3.715064;
17 3.715064;
18 3.713107;
15 3.713107;
16 3.713107;
18 3.713107;
17 3.713107;
17 3.711322;
16 3.711322;
17 3.711322;
16 3.706554;
18 3.706554;
15 3.706554;
17 3.706554;
18 3.709296;
20 3.709296;
13 3.709296;
16 3.709296;
19 3.705366;
15 3.705366;
18 3.705366;
16 3.705366;
16 3.698285;
19 3.698285;
13 3.698285;
20 3.698285;
18 3.698285;
15 3.692317;
15 3.692317;
18 3.692317;
16 3.664872;
18 3.664872;
15 3.664872;
18 3.664872;
17 3.643526;
16 3.643526;
17 3.643526;
15 3.643526;
18 3.624652;
17 3.624652;
14 3.624652;
19 3.624652;
17 3.60786;
17 3.60786;
17 3.60786;
16 3.60786;
16 3.60786;
17 3.58958;
18 3.58958;
16 3.58958;
16 3.580303;
16 3.580303;
18 3.580303;
16 3.580303;
18 3.574165;
15 3.574165;
16 3.574165;
18 3.574165;
16 3.56;
17 3.56;
17 3.56;
18 3.56;
15 3.567802;
17 3.567802;
17 3.567802;
16 3.567802;
17 3.566262;
15 3.566262;
19 3.566262;
15 3.566262;
17 3.570318;
17 3.570318;
17 3.570318;
18 3.570318;
15 3.571538;
18 3.571538;
17 3.571538;
17 3.571538;
17 3.557951;
15 3.557951;
18 3.557951;
16 3.557951;
18 3.555738;
15 3.555738;
18 3.555738;
16 3.555738;
17 3.570435;
18 3.570435;
15 3.570435;
16 3.570435;
18 3.6;
15 3.6;
17 3.6;
17 3.6;
16 3.61913;
15 3.61913;
18 3.61913;
16 3.61913;
17 3.63303;
18 3.63303;
14 3.63303;
17 3.63303;
17 3.641414;
17 3.641414;
17 3.641414;
17 3.641414;
17 3.623963;
16 3.623963;
15 3.623963;
19 3.623963;
16 3.604942;
16 3.604942;
17 3.604942;
17 3.604942;
16 3.604706;
16 3.604706;
17 3.604706;
17 3.604706;
17 3.604706;
17 3.682247;
17 3.682247;
16 3.682247;
17 3.7;
17 3.7;
17 3.7;
17 3.7;
17 3.71619;
16 3.71619;
16 3.71619;
17 3.71619;
17 3.706649;
16 3.706649;
16 3.706649;
17 3.706649;
16 3.713199;
18 3.713199;
16 3.713199;
17 3.713199;
17 3.670465;
17 3.670465;
16 3.670465;
16 3.670465;
17 3.658127;
18 3.658127;
16 3.658127;
15 3.658127;
18 3.679339;
17 3.679339;
16 3.679339;
17 3.679339;
17 3.679339;
16 3.672047;
17 3.672047;
18 3.672047;
17 3.640584;
15 3.640584;
17 3.640584;
16 3.640584;
18 3.694277;
17 3.694277;
15 3.694277;
18 3.694277;
17 3.710506;
17 3.710506;
16 3.710506;
17 3.710506;
17 3.733032;
16 3.733032;
16 3.733032;
17 3.733032;
17 3.745388;
17 3.745388;
17 3.745388;
15 3.745388;
18 3.656246;
17 3.656246;
16 3.656246;
17 3.656246;
16 3.639787;
17 3.639787;
16 3.639787;
17 3.639787;
16 3.626746;
18 3.626746;
14 3.626746;
17 3.626746;
18 3.63356;
16 3.63356;
16 3.63356;
17 3.63356;
17 3.661856;
15 3.661856;
19 3.661856;
16 3.661856;
16 3.695323;
17 3.695323;
17 3.695323;
17 3.695323;
17 3.732239;
16 3.732239;
16 3.732239;
17 3.732239;
16 3.755706;
17 3.755706;
17 3.755706;
17 3.755706;
17 3.7788;
16 3.7788;
16 3.7788;
16 3.7788;
18 3.796214;
18 3.796214;
14 3.796214;
17 3.796214;
17 3.814996;
16 3.814996;
17 3.814996;
17 3.814996;
18 3.814996;
15 3.826166;
17 3.826166;
16 3.826166;
17 3.834412;
16 3.834412;
17 3.834412;
18 3.834412;
17 3.841272;
16 3.841272;
17 3.841272;
16 3.841272;
17 3.848221;
16 3.848221;
18 3.848221;
16 3.848221;
18 3.855681;
13 3.855681;
18 3.855681;
18 3.855681;
17 3.867359;
18 3.867359;
16 3.867359;
16 3.867359;
17 3.877534;
17 3.877534;
17 3.877534;
17 3.877534;
18 3.881913;
16 3.881913;
15 3.881913;
18 3.881913;
16 3.89;
16 3.89;
17 3.89;
18 3.89;
17 3.90148;
16 3.90148;
17 3.90148;
16 3.90148;
17 3.903511;
16 3.903511;
19 3.903511;
16 3.903511;
18 3.9;
14 3.9;
19 3.9;
16 3.9;
17 3.9;
17 3.9;
17 3.9;
17 3.9;
17 3.9;
16 3.902501;
17 3.902501;
16 3.902501;
17 3.908403;
16 3.908403;
17 3.908403;
17 3.908403;
18 3.908403;
17 3.922267;
16 3.922267;
16 3.922267;
17 3.922267;
16 3.952815;
17 3.952815;
17 3.952815;
17 3.981006;
17 3.981006;
17 3.981006;
16 3.981006;
17 3.981006;
16 4.0159;
18 4.0159;
16 4.0159;
16 4.036563;
17 4.036563;
16 4.036563;
17 4.036563;
16 4.050966;
19 4.050966;
15 4.050966;
17 4.050966;
17 4.065742;
16 4.065742;
17 4.065742;
16 4.065742;
17 4.08217;
17 4.08217;
16 4.08217;
16 4.08217;
19 4.103662;
16 4.103662;
17 4.103662;
17 4.103662;
16 4.13488;
17 4.13488;
16 4.13488;
17 4.13488;
17 4.170158;
17 4.170158;
15 4.170158;
18 4.170158;
17 4.193951;
16 4.193951;
16 4.193951;
17 4.193951;
17 4.208931;
17 4.208931;
15 4.208931;
17 4.208931;
16 4.218125;
17 4.218125;
16 4.218125;
16 4.218125;
18 4.228188;
16 4.228188;
17 4.228188;
18 4.228188;
15 4.228188;
16 4.244539;
18 4.244539;
17 4.244539;
14 4.275326;
19 4.275326;
18 4.275326;
15 4.275326;
17 4.285287;
17 4.285287;
16 4.285287;
17 4.285287;
18 4.289217;
16 4.289217;
16 4.289217;
16 4.289217;
18 4.294128;
16 4.294128;
17 4.294128;
17 4.294128;
17 4.294128;
16 4.3;
16 4.3;
17 4.3;
18 4.315355;
18 4.315355;
15 4.315355;
16 4.315355;
17 4.328793;
18 4.328793;
16 4.328793;
18 4.328793;
15 4.34;
17 4.34;
16 4.34;
16 4.34;
18 4.361443;
16 4.361443;
17 4.361443;
17 4.361443;
16 4.413258;
16 4.413258;
16 4.413258;
18 4.413258;
16 4.413258;
17 4.44333;
16 4.44333;
17 4.44333;
16 4.5;
17 4.5;
17 4.5;
16 4.5;
18 0.271001;
15 0.271001;
19 0.271001;
17 0.271001;
14 0.;
17 0.;
20 0.;
14 0.;
18 0.;
15 0.;
16 0.;
17 0.;
17 0.;
17 0.;
16 0.;
18 0.;
16 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
15 0.;
17 0.;
17 0.;
16 0.;
17 0.;
18 0.;
16 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
35 0.;
0 0.;
16 0.;
16 0.;
17 0.;
18 0.;
16 0.;
15 0.;
19 0.;
17 0.;
16 0.;
18 0.;
16 0.;
16 0.;
17 0.;
17 0.;
17 0.;
19 0.;
13 0.;
18 0.;
17 0.;
17 0.;
17 0.;
16 0.;
18 0.;
15 0.;
17 0.;
17 0.;
16 0.;
16 0.;
16 0.;
18 0.;
15 0.;
18 0.;
15 0.;
17 0.;
18 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
18 0.;
16 0.;
15 0.;
18 0.;
16 0.;
17 0.;
17 0.;
16 0.;
18 0.;
17 0.;
16 0.;
19 0.;
14 0.;
18 0.;
16 0.;
16 0.;
16 0.;
17 0.;
19 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
15 0.;
16 0.;
18 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
19 0.;
15 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
18 0.;
15 0.;
17 0.;
17 0.;
16 0.;
16 0.;
18 0.;
17 0.;
15 0.;
17 0.;
17 0.;
16 0.;
17 0.;
18 0.;
16 0.;
15 0.;
17 0.;
18 0.;
16 0.;
17 0.;
16 0.;
16 0.;
19 0.;
17 0.;
17 0.;
16 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
14 0.;
19 0.;
17 0.;
16 0.;
17 0.;
17 0.;
18 0.;
14 0.;
18 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
16 0.;
15 0.;
19 0.;
16 0.;
18 0.;
16 0.;
17 0.;
16 0.;
18 0.;
17 0.;
16 0.;
18 0.;
16 0.;
16 0.;
16 0.;
22 0.;
16 0.;
15 0.;
16 0.;
14 0.;
17 0.;
17 0.;
18 0.;
17 0.;
18 0.;
16 0.;
14 0.;
18 0.;
18 0.;
16 0.;
16 0.;
18 0.;
16 0.;
16 0.;
16 0.;
14 0.;
19 0.;
17 0.;
15 0.;
17 0.;
18 0.;
16 0.;
17 0.;
17 0.;
18 0.;
15 0.;
16 0.;
17 0.;
18 0.;
15 0.;
18 0.;
16 0.;
19 0.;
16 0.;
17 0.;
15 0.;
17 0.;
17 0.;
16 0.;
16 0.;
17 0.;
17 0.;
16 0.;
17 0.;
18 0.;
16 0.;
15 0.;
19 0.;
17 0.;
15 0.;
17 0.;
18 0.;
14 0.;
17 0.;
18 0.;
16 0.;
17 0.;
17 0.;
18 0.;
15 0.;
17 0.;
17 0.;
16 0.;
15 0.;
19 0.;
14 0.;
21 0.;
16 0.;
17 0.;
14 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
18 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
16 0.;
18 0.;
15 0.;
17 0.;
17 0.;
18 0.;
15 0.;
16 0.;
17 0.;
19 0.;
15 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
18 0.;
15 0.;
18 0.;
16 0.;
17 0.;
16 0.;
18 0.;
16 0.;
16 0.;
18 0.;
14 0.;
19 0.;
16 0.;
16 0.;
18 0.;
14 0.;
19 0.;
16 0.;
16 0.;
18 0.;
17 0.;
16 0.;
18 0.;
17 0.;
15 0.;
18 0.;
17 0.;
16 0.;
16 0.;
17 0.;
16 0.;
18 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
15 0.;
18 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
18 0.;
16 0.;
17 0.;
17 0.;
16 0.;
16 0.;
16 0.;
19 0.;
17 0.;
16 0.;
17 0.;
15 0.;
19 0.;
16 0.;
15 0.;
18 0.;
16 0.;
18 0.;
16 0.;
18 0.;
16 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
18 0.;
17 0.;
16 0.;
16 0.;
18 0.;
17 0.;
16 0.;
17 0.;
16 0.;
19 0.;
15 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
19 0.;
15 0.;
18 0.;
16 0.;
16 0.;
16 0.;
18 0.;
16 0.;
17 0.;
16 0.;
16 0.;
18 0.;
15 0.;
18 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
16 0.;
16 0.;
18 0.;
15 0.;
18 0.;
18 0.;
16 0.;
16 0.;
16 0.;
17 0.;
16 0.;
16 0.;
18 0.;
16 0.;
18 0.;
16 0.;
17 0.;
16 0.;
18 0.;
15 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
18 0.;
16 0.;
16 0.;
17 0.;
16 0.;
16 0.;
17 0.;
17 0.;
16 0.;
16 0.;
16 0.;
17 0.;
17 0.;
17 0.;
15 0.;
16 0.;
17 0.;
16 0.;
17 0.;
18 0.;
15 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
14 0.;
19 0.;
16 0.;
17 0.;
16 0.;
18 0.;
16 0.;
18 0.;
16 0.;
17 0.;
16 0.;
15 0.;
18 0.;
17 0.;
17 0.;
16 0.;
14 0.;
19 0.;
17 0.;
16 0.;
18 0.;
15 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
18 0.;
15 0.;
17 0.;
18 0.;
16 0.;
16 0.;
16 0.;
18 0.;
17 0.;
17 0.;
16 0.;
16 0.;
20 0.;
14 0.;
18 0.;
16 0.;
17 0.;
16 0.;
16 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
16 0.;
17 0.;
15 0.;
19 0.;
16 0.;
16 0.;
17 0.;
17 0.;
15 0.;
18 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
16 0.;
16 0.;
17 0.;
17 0.;
16 0.;
18 0.;
18 0.;
16 0.;
16 0.;
18 0.;
14 0.;
16 0.;
19 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
19 0.;
15 0.;
15 0.;
18 0.;
15 0.;
17 0.;
18 0.;
18 0.;
16 0.;
17 0.;
16 0.;
15 0.;
21 0.;
14 0.;
17 0.;
17 0.;
17 0.;
15 0.;
18 0.;
16 0.;
18 0.;
15 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
18 0.;
17 0.;
16 0.;
17 0.;
16 0.;
16 0.;
19 0.;
15 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
21 0.;
13 0.;
17 0.;
16 0.;
17 0.;
16 0.;
18 0.;
17 0.;
17 0.;
15 0.;
18 0.;
16 0.;
17 0.;
16 0.;
18 0.;
15 0.;
18 0.;
15 0.;
18 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
19 0.;
15 0.;
20 0.;
11 0.;
18 0.;
20 0.;
14 0.;
17 0.;
16 0.;
21 0.;
13 0.;
16 0.;
17 0.;
17 0.;
16 0.;
17 0.;
18 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
21 0.;
12 0.;
17 0.;
20 0.;
13 0.;
19 0.;
3 0.;
27 0.;
16 0.;
15 0.;
20 0.;
15 0.;
18 0.;
16 0.;
18 0.;
15 0.;
17 0.;
18 0.;
16 0.;
16 0.;
16 0.;
21 0.;
13 0.;
15 0.;
21 0.;
13 0.;
18 0.;
15 0.;
17 0.;
18 0.;
16 0.;
16 0.;
17 0.;
16 0.;
19 0.;
15 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
16 0.;
18 0.;
16 0.;
14 0.;
19 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
15 0.;
18 0.;
14 0.;
19 0.;
17 0.;
18 0.;
15 0.;
15 0.;
18 0.;
16 0.;
17 0.;
16 0.;
18 0.;
15 0.;
17 0.;
17 0.;
15 0.;
18 0.;
17 0.;
end;
track 5;
0 0.;
16 0.;
17 0.;
17 0.;
15 0.;
18 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
17 0.;
15 0.;
16 0.;
19 0.;
17 0.;
16 0.;
17 0.;
17 0.;
15 0.;
18 0.;
17 0.;
16 0.;
17 0.;
17 0.;
15 0.;
17 0.;
18 0.;
16 0.;
16 0.;
17 0.;
18 0.;
15 0.;
16 0.;
17 0.;
17 0.;
16 0.;
16 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
16 0.;
18 0.;
17 0.;
17 0.;
17 0.;
17 0.;
15 0.;
18 0.;
16 0.;
17 0.;
16 0.;
16 0.;
18 0.;
15 0.;
18 0.;
17 0.;
17 0.;
17 0.;
18 0.;
15 0.;
17 0.;
16 0.;
18 0.;
16 0.;
17 0.;
17 0.;
17 0.;
13 0.;
19 0.;
16 0.;
16 0.;
16 0.;
18 0.;
16 0.;
15 0.;
19 0.;
17 0.;
16 0.;
18 0.;
16 0.;
16 0.;
18 0.;
16 0.;
17 0.;
18 0.;
17 0.;
